route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
601,149.0.1,1904660,Newmarket Terminal - NB,,0,194768,81011,1,1
601,149.0.1,1904661,Newmarket Terminal - NB,,0,194787,81011,1,1
601,149.0.1,1904662,Newmarket Terminal - NB,,0,194784,81011,1,1
601,149.0.1,1904663,Newmarket Terminal - NB,,0,194786,81011,1,1
601,149.0.1,1904664,Newmarket Terminal - NB,,0,194771,81011,1,1
601,149.0.1,1904665,Newmarket Terminal - NB,,0,194785,81011,1,1
601,149.0.1,1904666,Newmarket Terminal - NB,,0,194772,81011,1,1
601,149.0.1,1904667,Newmarket Terminal - NB,,0,194790,81011,1,1
601,149.0.1,1904668,Newmarket Terminal - NB,,0,194789,81011,1,1
601,149.0.1,1904669,Newmarket Terminal - NB,,0,194765,81011,1,1
601,149.0.1,1904670,Newmarket Terminal - NB,,0,194762,81012,1,1
601,149.0.1,1904671,Newmarket Terminal - NB,,0,194764,81012,1,1
601,149.0.1,1904672,Newmarket Terminal - NB,,0,194768,81012,1,1
601,149.0.1,1904673,Newmarket Terminal - NB,,0,194787,81012,1,1
601,149.0.1,1904674,Newmarket Terminal - NB,,0,194784,81012,1,1
601,149.0.1,1904675,Newmarket Terminal - NB,,0,194786,81012,1,1
601,149.0.1,1904676,Newmarket Terminal - NB,,0,194781,81012,1,1
601,149.0.1,1904677,Newmarket Terminal - NB,,0,194785,81012,1,1
601,149.0.1,1904678,Newmarket Terminal - NB,,0,194779,81012,1,2
601,149.0.1,1904679,Newmarket Terminal - NB,,0,194770,81012,1,2
601,149.0.1,1904680,Newmarket Terminal - NB,,0,194790,81012,1,2
601,149.0.1,1904681,Newmarket Terminal - NB,,0,194789,81012,1,2
601,149.0.1,1904682,Newmarket Terminal - NB,,0,194776,81012,1,2
601,149.0.1,1904683,Newmarket Terminal - NB,,0,194783,81012,1,2
601,149.0.1,1904684,Newmarket Terminal - NB,,0,194788,81012,1,2
601,149.0.1,1904685,Newmarket Terminal - NB,,0,194762,81012,1,2
601,149.0.1,1904686,Newmarket Terminal - NB,,0,194764,81012,1,2
601,149.0.1,1904687,Newmarket Terminal - NB,,0,194768,81012,1,2
601,149.0.1,1904688,Newmarket Terminal - NB,,0,194787,81012,1,2
601,149.0.1,1904689,Newmarket Terminal - NB,,0,194767,81012,1,2
601,149.0.1,1904690,Newmarket Terminal - NB,,0,194784,81012,1,1
601,149.0.1,1904691,Newmarket Terminal - NB,,0,194786,81012,1,1
601,149.0.1,1904692,Newmarket Terminal - NB,,0,194781,81012,1,1
601,149.0.1,1904693,Newmarket Terminal - NB,,0,194769,81012,1,1
601,149.0.1,1904694,Newmarket Terminal - NB,,0,194785,81012,1,1
601,149.0.1,1904695,Newmarket Terminal - NB,,0,194779,81012,1,1
601,149.0.1,1904696,Newmarket Terminal - NB,,0,194770,81012,1,1
601,149.0.1,1904697,Newmarket Terminal - NB,,0,194778,81012,1,1
601,149.0.1,1904698,Newmarket Terminal - NB,,0,194776,81012,1,1
601,149.0.1,1904699,Newmarket Terminal - NB,,0,194775,81012,1,1
601,149.0.1,1904700,Newmarket Terminal - NB,,0,194765,81012,1,1
601,149.0.1,1904701,Newmarket Terminal - NB,,0,194764,81012,1,1
601,149.0.1,1904702,Newmarket Terminal - NB,,0,194768,81012,1,1
601,149.0.1,1904703,Newmarket Terminal - NB,,0,194767,81012,1,1
601,149.0.1,1904704,Newmarket Terminal - NB,,0,194784,81012,1,1
601,149.0.1,1904705,Newmarket Terminal - NB,,0,194781,81012,1,1
601,149.0.1,1904706,Newmarket Terminal - NB,,0,194769,81012,1,1
601,149.0.1,1904707,Newmarket Terminal - NB,,0,194779,81012,1,1
601,149.0.1,1904708,Newmarket Terminal - NB,,0,194770,81012,1,1
601,149.0.1,1904709,Newmarket Terminal - NB,,0,194778,81012,1,1
601,149.0.1,1904710,Newmarket Terminal - NB,,0,194776,81012,1,1
601,149.0.1,1904711,Newmarket Terminal - NB,,0,194775,81012,1,1
601,149.0.1,1904712,Newmarket Terminal - NB,,0,194765,81012,1,1
601,149.0.1,1904713,Newmarket Terminal - NB,,0,194783,81012,1,1
601,149.0.1,1904714,Newmarket Terminal - NB,,0,194768,81012,1,1
601,149.0.1,1904715,Newmarket Terminal - NB,,0,194767,81012,1,1
601,149.0.1,1904716,Newmarket Terminal - NB,,0,194766,81012,1,2
601,149.0.1,1904717,Newmarket Terminal - NB,,0,194782,81012,1,2
601,149.0.1,1904718,Newmarket Terminal - NB,,0,194781,81012,1,2
601,149.0.1,1904719,Newmarket Terminal - NB,,0,194769,81012,1,2
601,149.0.1,1904720,Newmarket Terminal - NB,,0,194780,81012,1,2
601,149.0.1,1904721,Newmarket Terminal - NB,,0,194779,81012,1,2
601,149.0.1,1904722,Newmarket Terminal - NB,,0,194770,81012,1,2
601,149.0.1,1904723,Newmarket Terminal - NB,,0,194778,81012,1,2
601,149.0.1,1904724,Newmarket Terminal - NB,,0,194777,81012,1,2
601,149.0.1,1904725,Newmarket Terminal - NB,,0,194776,81012,1,2
601,149.0.1,1904726,Newmarket Terminal - NB,,0,194775,81012,1,2
601,149.0.1,1904727,Newmarket Terminal - NB,,0,194774,81012,1,2
601,149.0.1,1904728,Newmarket Terminal - NB,,0,194765,81012,1,2
601,149.0.1,1904729,Newmarket Terminal - NB,,0,194773,81012,1,2
601,149.0.1,1904730,Newmarket Terminal - NB,,0,194772,81012,1,2
601,149.0.1,1904731,Newmarket Terminal - NB,,0,194764,81012,1,1
601,149.0.1,1904732,Newmarket Terminal - NB,,0,194763,81012,1,1
601,149.0.1,1904733,Newmarket Terminal - NB,,0,194823,81012,1,1
601,149.0.1,1904734,Newmarket Terminal - NB,,0,194769,81012,1,1
601,149.0.1,1904735,Newmarket Terminal - NB,,0,194771,81012,1,1
601,149.0.1,1904736,Newmarket Terminal - NB,,0,194824,81012,1,1
601,149.0.1,1904737,Newmarket Terminal - NB,,0,194770,81012,1,1
601,149.0.1,1904738,Newmarket Terminal - NB,,0,194822,81012,1,1
601,149.0.1,1904739,Newmarket Terminal - NB,,0,194767,81012,1,1
601,149.0.1,1904740,Newmarket Terminal - NB,,0,194766,81012,1,1
601,149.0.1,1904741,Newmarket Terminal - NB,,0,194765,81012,1,1
601,149.0.1,1904742,Newmarket Terminal - NB,,0,194764,81012,1,1
601,149.0.1,1904743,Newmarket Terminal - NB,,0,194763,81012,1,1
601,149.0.1,1904744,Newmarket Terminal - NB,,0,194823,81012,1,1
601,149.0.1,1904745,Newmarket Terminal - NB,,0,194769,81012,1,1
601,149.0.1,1904746,Newmarket Terminal - NB,,0,194824,81012,1,1
601,149.0.1,1904747,Newmarket Terminal - NB,,0,194822,81012,1,1
601,149.0.1,1904748,Newmarket Terminal - NB,,0,194767,81012,1,1
601,149.0.1,1904749,Newmarket Terminal - NB,,0,194766,81012,1,1
601,149.0.1,1904750,Newmarket Terminal - NB,,0,194765,81012,1,1
601,149.0.1,1904751,Newmarket Terminal - NB,,0,194764,81012,1,1
601,149.0.1,1904752,Newmarket Terminal - NB,,0,194763,81012,1,1
601,149.0.1,1904753,Newmarket Terminal - NB,,0,194823,81012,1,1
601,149.0.1,1904754,Newmarket Terminal - NB,,0,194824,81012,1,1
601,149.0.1,1904755,Finch GO Bus Terminal - SB,,1,194768,81013,1,1
601,149.0.1,1904756,Finch GO Bus Terminal - SB,,1,194787,81013,1,1
601,149.0.1,1904757,Finch GO Bus Terminal - SB,,1,194784,81013,1,1
601,149.0.1,1904758,Finch GO Bus Terminal - SB,,1,194786,81013,1,1
601,149.0.1,1904759,Finch GO Bus Terminal - SB,,1,194771,81013,1,1
601,149.0.1,1904760,Finch GO Bus Terminal - SB,,1,194785,81013,1,1
601,149.0.1,1904761,Finch GO Bus Terminal - SB,,1,194772,81013,1,1
601,149.0.1,1904762,Finch GO Bus Terminal - SB,,1,194790,81013,1,1
601,149.0.1,1904763,Finch GO Bus Terminal - SB,,1,194789,81013,1,1
601,149.0.1,1904764,Finch GO Bus Terminal - SB,,1,194765,81013,1,1
601,149.0.1,1904765,Finch GO Bus Terminal - SB,,1,194766,81013,1,1
601,149.0.1,1904766,Finch GO Bus Terminal - SB,,1,194762,81013,1,1
601,149.0.1,1904767,Finch GO Bus Terminal - SB,,1,194764,81013,1,1
601,149.0.1,1904768,Finch GO Bus Terminal - SB,,1,194768,81013,1,2
601,149.0.1,1904769,Finch GO Bus Terminal - SB,,1,194787,81013,1,2
601,149.0.1,1904770,Finch GO Bus Terminal - SB,,1,194767,81013,1,2
601,149.0.1,1904771,Finch GO Bus Terminal - SB,,1,194784,81013,1,2
601,149.0.1,1904772,Finch GO Bus Terminal - SB,,1,194786,81013,1,2
601,149.0.1,1904773,Finch GO Bus Terminal - SB,,1,194781,81013,1,2
601,149.0.1,1904774,Finch GO Bus Terminal - SB,,1,194769,81013,1,2
601,149.0.1,1904775,Finch GO Bus Terminal - SB,,1,194785,81013,1,2
601,149.0.1,1904776,Finch GO Bus Terminal - SB,,1,194779,81013,1,2
601,149.0.1,1904777,Finch GO Bus Terminal - SB,,1,194770,81013,1,2
601,149.0.1,1904778,Finch GO Bus Terminal - SB,,1,194790,81013,1,2
601,149.0.1,1904779,Finch GO Bus Terminal - SB,,1,194789,81013,1,2
601,149.0.1,1904780,Finch GO Bus Terminal - SB,,1,194776,81013,1,1
601,149.0.1,1904781,Finch GO Bus Terminal - SB,,1,194783,81013,1,1
601,149.0.1,1904782,Finch GO Bus Terminal - SB,,1,194788,81013,1,1
601,149.0.1,1904783,Finch GO Bus Terminal - SB,,1,194762,81013,1,1
601,149.0.1,1904784,Finch GO Bus Terminal - SB,,1,194764,81013,1,1
601,149.0.1,1904785,Finch GO Bus Terminal - SB,,1,194768,81013,1,1
601,149.0.1,1904786,Finch GO Bus Terminal - SB,,1,194767,81013,1,1
601,149.0.1,1904787,Finch GO Bus Terminal - SB,,1,194784,81013,1,1
601,149.0.1,1904788,Finch GO Bus Terminal - SB,,1,194781,81013,1,1
601,149.0.1,1904789,Finch GO Bus Terminal - SB,,1,194769,81013,1,1
601,149.0.1,1904790,Finch GO Bus Terminal - SB,,1,194779,81013,1,1
601,149.0.1,1904791,Finch GO Bus Terminal - SB,,1,194770,81013,1,1
601,149.0.1,1904792,Finch GO Bus Terminal - SB,,1,194778,81013,1,1
601,149.0.1,1904793,Finch GO Bus Terminal - SB,,1,194776,81013,1,1
601,149.0.1,1904794,Finch GO Bus Terminal - SB,,1,194775,81013,1,1
601,149.0.1,1904795,Finch GO Bus Terminal - SB,,1,194765,81013,1,1
601,149.0.1,1904796,Finch GO Bus Terminal - SB,,1,194764,81013,1,1
601,149.0.1,1904797,Finch GO Bus Terminal - SB,,1,194768,81013,1,1
601,149.0.1,1904798,Finch GO Bus Terminal - SB,,1,194767,81013,1,1
601,149.0.1,1904799,Finch GO Bus Terminal - SB,,1,194784,81013,1,1
601,149.0.1,1904800,Finch GO Bus Terminal - SB,,1,194781,81013,1,1
601,149.0.1,1904801,Finch GO Bus Terminal - SB,,1,194769,81013,1,1
601,149.0.1,1904802,Finch GO Bus Terminal - SB,,1,194780,81013,1,1
601,149.0.1,1904803,Finch GO Bus Terminal - SB,,1,194779,81013,1,1
601,149.0.1,1904804,Finch GO Bus Terminal - SB,,1,194770,81013,1,1
601,149.0.1,1904805,Finch GO Bus Terminal - SB,,1,194778,81013,1,1
601,149.0.1,1904806,Finch GO Bus Terminal - SB,,1,194777,81013,1,2
601,149.0.1,1904807,Finch GO Bus Terminal - SB,,1,194776,81013,1,2
601,149.0.1,1904808,Finch GO Bus Terminal - SB,,1,194775,81013,1,2
601,149.0.1,1904809,Finch GO Bus Terminal - SB,,1,194774,81013,1,2
601,149.0.1,1904810,Finch GO Bus Terminal - SB,,1,194765,81013,1,2
601,149.0.1,1904811,Finch GO Bus Terminal - SB,,1,194783,81013,1,2
601,149.0.1,1904812,Finch GO Bus Terminal - SB,,1,194768,81013,1,2
601,149.0.1,1904813,Finch GO Bus Terminal - SB,,1,194767,81013,1,2
601,149.0.1,1904814,Finch GO Bus Terminal - SB,,1,194766,81013,1,2
601,149.0.1,1904815,Finch GO Bus Terminal - SB,,1,194782,81013,1,2
601,149.0.1,1904816,Finch GO Bus Terminal - SB,,1,194769,81013,1,2
601,149.0.1,1904817,Finch GO Bus Terminal - SB,,1,194780,81013,1,2
601,149.0.1,1904818,Finch GO Bus Terminal - SB,,1,194779,81013,1,2
601,149.0.1,1904819,Finch GO Bus Terminal - SB,,1,194770,81013,1,2
601,149.0.1,1904820,Finch GO Bus Terminal - SB,,1,194778,81013,1,2
601,149.0.1,1904821,Finch GO Bus Terminal - SB,,1,194777,81013,1,1
601,149.0.1,1904822,Finch GO Bus Terminal - SB,,1,194776,81013,1,1
601,149.0.1,1904823,Finch GO Bus Terminal - SB,,1,194775,81013,1,1
601,149.0.1,1904824,Finch GO Bus Terminal - SB,,1,194774,81013,1,1
601,149.0.1,1904825,Finch GO Bus Terminal - SB,,1,194765,81013,1,1
601,149.0.1,1904826,Finch GO Bus Terminal - SB,,1,194773,81013,1,1
601,149.0.1,1904827,Finch GO Bus Terminal - SB,,1,194764,81013,1,1
601,149.0.1,1904828,Finch GO Bus Terminal - SB,,1,194763,81013,1,1
601,149.0.1,1904829,Finch GO Bus Terminal - SB,,1,194823,81013,1,1
601,149.0.1,1904830,Finch GO Bus Terminal - SB,,1,194769,81013,1,1
601,149.0.1,1904831,Finch GO Bus Terminal - SB,,1,194824,81013,1,1
601,149.0.1,1904832,Finch GO Bus Terminal - SB,,1,194822,81013,1,1
601,149.0.1,1904833,Finch GO Bus Terminal - SB,,1,194767,81013,1,1
601,149.0.1,1904834,Finch GO Bus Terminal - SB,,1,194766,81013,1,1
601,149.0.1,1904835,Finch GO Bus Terminal - SB,,1,194765,81013,1,1
601,149.0.1,1904836,Finch GO Bus Terminal - SB,,1,194764,81013,1,1
601,149.0.1,1904837,Finch GO Bus Terminal - SB,,1,194763,81013,1,1
601,149.0.1,1904838,Finch GO Bus Terminal - SB,,1,194823,81013,1,1
601,149.0.1,1904839,Finch GO Bus Terminal - SB,,1,194824,81013,1,1
601,149.0.1,1904840,Finch GO Bus Terminal - SB,,1,194822,81013,1,1
601,149.0.1,1904841,Finch GO Bus Terminal - SB,,1,194767,81013,1,1
60102,149.0.1,1904842,Bernard Terminal - NB,,0,194779,81014,1,1
60102,149.0.1,1904843,Bernard Terminal - NB,,0,194794,81014,1,1
60102,149.0.1,1904844,Bernard Terminal - NB,,0,194775,81014,1,1
60102,149.0.1,1904845,Bernard Terminal - NB,,0,194776,81014,1,1
60102,149.0.1,1904846,Bernard Terminal - NB,,0,194783,81014,1,1
60102,149.0.1,1904847,Bernard Terminal - NB,,0,194771,81014,1,1
60102,149.0.1,1904848,Bernard Terminal - NB,,0,194761,81014,1,1
60102,149.0.1,1904849,Bernard Terminal - NB,,0,194778,81014,1,1
60102,149.0.1,1904850,Bernard Terminal - NB,,0,194772,81014,1,2
60102,149.0.1,1904851,Bernard Terminal - NB,,0,194794,81014,1,2
60102,149.0.1,1904852,Bernard Terminal - NB,,0,194775,81014,1,2
60102,149.0.1,1904853,Bernard Terminal - NB,,0,194763,81014,1,2
60102,149.0.1,1904854,Bernard Terminal - NB,,0,194765,81014,1,2
60102,149.0.1,1904855,Bernard Terminal - NB,,0,194766,81014,1,2
60102,149.0.1,1904856,Bernard Terminal - NB,,0,194793,81014,1,2
60102,149.0.1,1904857,Bernard Terminal - NB,,0,194771,81014,1,2
60102,149.0.1,1904858,Bernard Terminal - NB,,0,194761,81014,1,2
60102,149.0.1,1904859,Bernard Terminal - NB,,0,194778,81014,1,2
60102,149.0.1,1904860,Bernard Terminal - NB,,0,194772,81014,1,2
60102,149.0.1,1904861,Bernard Terminal - NB,,0,194794,81014,1,2
60102,149.0.1,1904862,Bernard Terminal - NB,,0,194775,81014,1,1
60102,149.0.1,1904863,Bernard Terminal - NB,,0,194763,81014,1,1
60102,149.0.1,1904864,Bernard Terminal - NB,,0,194765,81014,1,1
60102,149.0.1,1904865,Bernard Terminal - NB,,0,194766,81014,1,1
60102,149.0.1,1904866,Bernard Terminal - NB,,0,194793,81014,1,1
60102,149.0.1,1904867,Bernard Terminal - NB,,0,194771,81014,1,1
60102,149.0.1,1904868,Bernard Terminal - NB,,0,194761,81014,1,1
60102,149.0.1,1904869,Bernard Terminal - NB,,0,194772,81014,1,1
60102,149.0.1,1904870,Bernard Terminal - NB,,0,194783,81014,1,1
60102,149.0.1,1904871,Bernard Terminal - NB,,0,194763,81014,1,1
60102,149.0.1,1904872,Bernard Terminal - NB,,0,194762,81014,1,1
60102,149.0.1,1904873,Bernard Terminal - NB,,0,194766,81014,1,1
60102,149.0.1,1904874,Bernard Terminal - NB,,0,194771,81014,1,1
60102,149.0.1,1904875,Bernard Terminal - NB,,0,194761,81014,1,1
60102,149.0.1,1904876,Bernard Terminal - NB,,0,194772,81014,1,1
60102,149.0.1,1904877,Bernard Terminal - NB,,0,194783,81014,1,1
60102,149.0.1,1904878,Bernard Terminal - NB,,0,194763,81014,1,1
60102,149.0.1,1904879,Bernard Terminal - NB,,0,194823,81014,1,1
60102,149.0.1,1904880,Bernard Terminal - NB,,0,194766,81014,1,1
60102,149.0.1,1904881,Bernard Terminal - NB,,0,194771,81014,1,1
60102,149.0.1,1904882,Bernard Terminal - NB,,0,194824,81014,1,1
60102,149.0.1,1904883,Bernard Terminal - NB,,0,194772,81014,1,1
60102,149.0.1,1904884,Bernard Terminal - NB,,0,194764,81014,1,1
60102,149.0.1,1904885,Bernard Terminal - NB,,0,194763,81014,1,1
60102,149.0.1,1904886,Bernard Terminal - NB,,0,194823,81014,1,1
60102,149.0.1,1904887,Bernard Terminal - NB,,0,194792,81014,1,1
60102,149.0.1,1904888,Bernard Terminal - NB,,0,194784,81014,1,2
60102,149.0.1,1904889,Bernard Terminal - NB,,0,194771,81014,1,2
60102,149.0.1,1904890,Bernard Terminal - NB,,0,194824,81014,1,2
60102,149.0.1,1904891,Bernard Terminal - NB,,0,194773,81014,1,2
60102,149.0.1,1904892,Bernard Terminal - NB,,0,194772,81014,1,2
60102,149.0.1,1904893,Bernard Terminal - NB,,0,194764,81014,1,2
60102,149.0.1,1904894,Bernard Terminal - NB,,0,194763,81014,1,2
60102,149.0.1,1904895,Bernard Terminal - NB,,0,194823,81014,1,2
60102,149.0.1,1904896,Bernard Terminal - NB,,0,194792,81014,1,2
60102,149.0.1,1904897,Bernard Terminal - NB,,0,194784,81014,1,2
60102,149.0.1,1904898,Bernard Terminal - NB,,0,194771,81014,1,2
60102,149.0.1,1904899,Bernard Terminal - NB,,0,194824,81014,1,2
60102,149.0.1,1904900,Bernard Terminal - NB,,0,194791,81014,1,2
60102,149.0.1,1904901,Bernard Terminal - NB,,0,194783,81014,1,2
60102,149.0.1,1904902,Bernard Terminal - NB,,0,194822,81014,1,2
60102,149.0.1,1904903,Bernard Terminal - NB,,0,194767,81014,1,1
60102,149.0.1,1904904,Bernard Terminal - NB,,0,194766,81014,1,1
60102,149.0.1,1904905,Bernard Terminal - NB,,0,194792,81014,1,1
60102,149.0.1,1904906,Bernard Terminal - NB,,0,194780,81014,1,1
60102,149.0.1,1904907,Bernard Terminal - NB,,0,194779,81014,1,1
60102,149.0.1,1904908,Bernard Terminal - NB,,0,194791,81014,1,1
60102,149.0.1,1904909,Bernard Terminal - NB,,0,194783,81014,1,1
60102,149.0.1,1904910,Bernard Terminal - NB,,0,194776,81014,1,1
60102,149.0.1,1904911,Bernard Terminal - NB,,0,194775,81014,1,1
60102,149.0.1,1904912,Finch GO Bus Terminal - SB,,1,194775,81015,1,1
60102,149.0.1,1904913,Finch GO Bus Terminal - SB,,1,194776,81015,1,1
60102,149.0.1,1904914,Finch GO Bus Terminal - SB,,1,194783,81015,1,1
60102,149.0.1,1904915,Finch GO Bus Terminal - SB,,1,194781,81015,1,1
60102,149.0.1,1904916,Finch GO Bus Terminal - SB,,1,194761,81015,1,1
60102,149.0.1,1904917,Finch GO Bus Terminal - SB,,1,194779,81015,1,1
60102,149.0.1,1904918,Finch GO Bus Terminal - SB,,1,194794,81015,1,1
60102,149.0.1,1904919,Finch GO Bus Terminal - SB,,1,194775,81015,1,1
60102,149.0.1,1904920,Finch GO Bus Terminal - SB,,1,194776,81015,1,1
60102,149.0.1,1904921,Finch GO Bus Terminal - SB,,1,194783,81015,1,2
60102,149.0.1,1904922,Finch GO Bus Terminal - SB,,1,194788,81015,1,2
60102,149.0.1,1904923,Finch GO Bus Terminal - SB,,1,194771,81015,1,2
60102,149.0.1,1904924,Finch GO Bus Terminal - SB,,1,194761,81015,1,2
60102,149.0.1,1904925,Finch GO Bus Terminal - SB,,1,194778,81015,1,2
60102,149.0.1,1904926,Finch GO Bus Terminal - SB,,1,194772,81015,1,2
60102,149.0.1,1904927,Finch GO Bus Terminal - SB,,1,194794,81015,1,2
60102,149.0.1,1904928,Finch GO Bus Terminal - SB,,1,194775,81015,1,2
60102,149.0.1,1904929,Finch GO Bus Terminal - SB,,1,194763,81015,1,2
60102,149.0.1,1904930,Finch GO Bus Terminal - SB,,1,194765,81015,1,2
60102,149.0.1,1904931,Finch GO Bus Terminal - SB,,1,194766,81015,1,2
60102,149.0.1,1904932,Finch GO Bus Terminal - SB,,1,194793,81015,1,2
60102,149.0.1,1904933,Finch GO Bus Terminal - SB,,1,194771,81015,1,1
60102,149.0.1,1904934,Finch GO Bus Terminal - SB,,1,194761,81015,1,1
60102,149.0.1,1904935,Finch GO Bus Terminal - SB,,1,194778,81015,1,1
60102,149.0.1,1904936,Finch GO Bus Terminal - SB,,1,194772,81015,1,1
60102,149.0.1,1904937,Finch GO Bus Terminal - SB,,1,194794,81015,1,1
60102,149.0.1,1904938,Finch GO Bus Terminal - SB,,1,194775,81015,1,1
60102,149.0.1,1904939,Finch GO Bus Terminal - SB,,1,194763,81015,1,1
60102,149.0.1,1904940,Finch GO Bus Terminal - SB,,1,194765,81015,1,1
60102,149.0.1,1904941,Finch GO Bus Terminal - SB,,1,194766,81015,1,1
60102,149.0.1,1904942,Finch GO Bus Terminal - SB,,1,194771,81015,1,1
60102,149.0.1,1904943,Finch GO Bus Terminal - SB,,1,194761,81015,1,1
60102,149.0.1,1904944,Finch GO Bus Terminal - SB,,1,194772,81015,1,1
60102,149.0.1,1904945,Finch GO Bus Terminal - SB,,1,194783,81015,1,1
60102,149.0.1,1904946,Finch GO Bus Terminal - SB,,1,194763,81015,1,1
60102,149.0.1,1904947,Finch GO Bus Terminal - SB,,1,194762,81015,1,1
60102,149.0.1,1904948,Finch GO Bus Terminal - SB,,1,194766,81015,1,1
60102,149.0.1,1904949,Finch GO Bus Terminal - SB,,1,194771,81015,1,1
60102,149.0.1,1904950,Finch GO Bus Terminal - SB,,1,194761,81015,1,1
60102,149.0.1,1904951,Finch GO Bus Terminal - SB,,1,194772,81015,1,1
60102,149.0.1,1904952,Finch GO Bus Terminal - SB,,1,194783,81015,1,1
60102,149.0.1,1904953,Finch GO Bus Terminal - SB,,1,194763,81015,1,1
60102,149.0.1,1904954,Finch GO Bus Terminal - SB,,1,194823,81015,1,1
60102,149.0.1,1904955,Finch GO Bus Terminal - SB,,1,194766,81015,1,1
60102,149.0.1,1904956,Finch GO Bus Terminal - SB,,1,194771,81015,1,1
60102,149.0.1,1904957,Finch GO Bus Terminal - SB,,1,194824,81015,1,1
60102,149.0.1,1904958,Finch GO Bus Terminal - SB,,1,194773,81015,1,1
60102,149.0.1,1904959,Finch GO Bus Terminal - SB,,1,194772,81015,1,2
60102,149.0.1,1904960,Finch GO Bus Terminal - SB,,1,194764,81015,1,2
60102,149.0.1,1904961,Finch GO Bus Terminal - SB,,1,194763,81015,1,2
60102,149.0.1,1904962,Finch GO Bus Terminal - SB,,1,194823,81015,1,2
60102,149.0.1,1904963,Finch GO Bus Terminal - SB,,1,194792,81015,1,2
60102,149.0.1,1904964,Finch GO Bus Terminal - SB,,1,194784,81015,1,2
60102,149.0.1,1904965,Finch GO Bus Terminal - SB,,1,194771,81015,1,2
60102,149.0.1,1904966,Finch GO Bus Terminal - SB,,1,194824,81015,1,2
60102,149.0.1,1904967,Finch GO Bus Terminal - SB,,1,194773,81015,1,2
60102,149.0.1,1904968,Finch GO Bus Terminal - SB,,1,194772,81015,1,2
60102,149.0.1,1904969,Finch GO Bus Terminal - SB,,1,194764,81015,1,2
60102,149.0.1,1904970,Finch GO Bus Terminal - SB,,1,194763,81015,1,2
60102,149.0.1,1904971,Finch GO Bus Terminal - SB,,1,194823,81015,1,2
60102,149.0.1,1904972,Finch GO Bus Terminal - SB,,1,194792,81015,1,2
60102,149.0.1,1904973,Finch GO Bus Terminal - SB,,1,194784,81015,1,2
60102,149.0.1,1904974,Finch GO Bus Terminal - SB,,1,194771,81015,1,1
60102,149.0.1,1904975,Finch GO Bus Terminal - SB,,1,194824,81015,1,1
60102,149.0.1,1904976,Finch GO Bus Terminal - SB,,1,194791,81015,1,1
60102,149.0.1,1904977,Finch GO Bus Terminal - SB,,1,194783,81015,1,1
60102,149.0.1,1904978,Finch GO Bus Terminal - SB,,1,194822,81015,1,1
60102,149.0.1,1904979,Finch GO Bus Terminal - SB,,1,194767,81015,1,1
60102,149.0.1,1904980,Finch GO Bus Terminal - SB,,1,194766,81015,1,1
60102,149.0.1,1904981,Finch GO Bus Terminal - SB,,1,194792,81015,1,1
603,149.0.1,1904982,Cornell Bus Terminal via Highway 7 - EB,,0,194801,81016,1,1
603,149.0.1,1904983,Cornell Bus Terminal via Highway 7 - EB,,0,194802,81016,1,1
603,149.0.1,1904984,Cornell Bus Terminal via Highway 7 - EB,,0,194809,81016,1,1
603,149.0.1,1904985,Cornell Bus Terminal via Highway 7 - EB,,0,194796,81016,1,1
603,149.0.1,1904986,Cornell Bus Terminal via Highway 7 - EB,,0,194807,81016,1,1
603,149.0.1,1904987,Cornell Bus Terminal via Highway 7 - EB,,0,194806,81016,1,1
603,149.0.1,1904988,Cornell Bus Terminal via Highway 7 - EB,,0,194802,81016,1,1
603,149.0.1,1904989,Cornell Bus Terminal via Highway 7 - EB,,0,194799,81016,1,2
603,149.0.1,1904990,Cornell Bus Terminal via Highway 7 - EB,,0,194805,81016,1,2
603,149.0.1,1904991,Cornell Bus Terminal via Highway 7 - EB,,0,194803,81016,1,2
603,149.0.1,1904992,Cornell Bus Terminal via Highway 7 - EB,,0,194807,81016,1,2
603,149.0.1,1904993,Cornell Bus Terminal via Highway 7 - EB,,0,194806,81016,1,2
603,149.0.1,1904994,Cornell Bus Terminal via Highway 7 - EB,,0,194802,81016,1,2
603,149.0.1,1904995,Cornell Bus Terminal via Highway 7 - EB,,0,194804,81016,1,2
603,149.0.1,1904996,Cornell Bus Terminal via Highway 7 - EB,,0,194808,81016,1,1
603,149.0.1,1904997,Cornell Bus Terminal via Highway 7 - EB,,0,194800,81016,1,1
603,149.0.1,1904998,Cornell Bus Terminal via Highway 7 - EB,,0,194796,81016,1,1
603,149.0.1,1904999,Cornell Bus Terminal via Highway 7 - EB,,0,194807,81016,1,1
603,149.0.1,1905000,Cornell Bus Terminal via Highway 7 - EB,,0,194806,81016,1,1
603,149.0.1,1905001,Cornell Bus Terminal via Highway 7 - EB,,0,194801,81016,1,1
603,149.0.1,1905002,Cornell Bus Terminal via Highway 7 - EB,,0,194815,81016,1,1
603,149.0.1,1905003,Cornell Bus Terminal via Highway 7 - EB,,0,194805,81016,1,1
603,149.0.1,1905004,Cornell Bus Terminal via Highway 7 - EB,,0,194803,81016,1,1
603,149.0.1,1905005,Cornell Bus Terminal via Highway 7 - EB,,0,194795,81016,1,1
