route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
601,150.0.1,1921502,Newmarket Terminal - NB,,0,196061,81386,1,1
601,150.0.1,1921503,Newmarket Terminal - NB,,0,196051,81386,1,1
601,150.0.1,1921504,Newmarket Terminal - NB,,0,196069,81386,1,1
601,150.0.1,1921505,Newmarket Terminal - NB,,0,196054,81386,1,1
601,150.0.1,1921506,Newmarket Terminal - NB,,0,196053,81386,1,1
601,150.0.1,1921507,Newmarket Terminal - NB,,0,196052,81386,1,2
601,150.0.1,1921508,Newmarket Terminal - NB,,0,196068,81386,1,2
601,150.0.1,1921509,Newmarket Terminal - NB,,0,196067,81386,1,2
601,150.0.1,1921510,Newmarket Terminal - NB,,0,196055,81386,1,2
601,150.0.1,1921511,Newmarket Terminal - NB,,0,196066,81386,1,2
601,150.0.1,1921512,Newmarket Terminal - NB,,0,196065,81386,1,2
601,150.0.1,1921513,Newmarket Terminal - NB,,0,196056,81386,1,2
601,150.0.1,1921514,Newmarket Terminal - NB,,0,196064,81386,1,2
601,150.0.1,1921515,Newmarket Terminal - NB,,0,196063,81386,1,2
601,150.0.1,1921516,Newmarket Terminal - NB,,0,196062,81386,1,2
601,150.0.1,1921517,Newmarket Terminal - NB,,0,196061,81386,1,2
601,150.0.1,1921518,Newmarket Terminal - NB,,0,196060,81386,1,2
601,150.0.1,1921519,Newmarket Terminal - NB,,0,196051,81386,1,2
601,150.0.1,1921520,Newmarket Terminal - NB,,0,196059,81386,1,2
601,150.0.1,1921521,Newmarket Terminal - NB,,0,196058,81386,1,2
601,150.0.1,1921522,Newmarket Terminal - NB,,0,196050,81386,1,1
601,150.0.1,1921523,Newmarket Terminal - NB,,0,196049,81386,1,1
601,150.0.1,1921524,Newmarket Terminal - NB,,0,196109,81386,1,1
601,150.0.1,1921525,Newmarket Terminal - NB,,0,196055,81386,1,1
601,150.0.1,1921526,Newmarket Terminal - NB,,0,196057,81386,1,1
601,150.0.1,1921527,Newmarket Terminal - NB,,0,196110,81386,1,1
601,150.0.1,1921528,Newmarket Terminal - NB,,0,196056,81386,1,1
601,150.0.1,1921529,Newmarket Terminal - NB,,0,196108,81386,1,1
601,150.0.1,1921530,Newmarket Terminal - NB,,0,196053,81386,1,1
601,150.0.1,1921531,Newmarket Terminal - NB,,0,196052,81386,1,1
601,150.0.1,1921532,Newmarket Terminal - NB,,0,196051,81386,1,1
601,150.0.1,1921533,Newmarket Terminal - NB,,0,196050,81386,1,1
601,150.0.1,1921534,Newmarket Terminal - NB,,0,196049,81386,1,1
601,150.0.1,1921535,Newmarket Terminal - NB,,0,196109,81386,1,1
601,150.0.1,1921536,Newmarket Terminal - NB,,0,196055,81386,1,1
601,150.0.1,1921537,Newmarket Terminal - NB,,0,196110,81386,1,1
601,150.0.1,1921538,Newmarket Terminal - NB,,0,196108,81386,1,1
601,150.0.1,1921539,Newmarket Terminal - NB,,0,196053,81386,1,1
601,150.0.1,1921540,Newmarket Terminal - NB,,0,196052,81386,1,1
601,150.0.1,1921541,Newmarket Terminal - NB,,0,196051,81386,1,1
601,150.0.1,1921542,Newmarket Terminal - NB,,0,196050,81386,1,1
601,150.0.1,1921543,Newmarket Terminal - NB,,0,196049,81386,1,1
601,150.0.1,1921544,Newmarket Terminal - NB,,0,196109,81386,1,1
601,150.0.1,1921545,Newmarket Terminal - NB,,0,196110,81386,1,1
601,150.0.1,1921546,Finch GO Bus Terminal - SB,,1,196054,81388,1,1
601,150.0.1,1921547,Finch GO Bus Terminal - SB,,1,196073,81388,1,1
601,150.0.1,1921548,Finch GO Bus Terminal - SB,,1,196070,81388,1,1
601,150.0.1,1921549,Finch GO Bus Terminal - SB,,1,196072,81388,1,1
601,150.0.1,1921550,Finch GO Bus Terminal - SB,,1,196057,81388,1,1
601,150.0.1,1921551,Finch GO Bus Terminal - SB,,1,196071,81388,1,1
601,150.0.1,1921552,Finch GO Bus Terminal - SB,,1,196058,81388,1,1
601,150.0.1,1921553,Finch GO Bus Terminal - SB,,1,196076,81388,1,1
601,150.0.1,1921554,Finch GO Bus Terminal - SB,,1,196075,81388,1,1
601,150.0.1,1921555,Finch GO Bus Terminal - SB,,1,196051,81388,1,1
601,150.0.1,1921556,Finch GO Bus Terminal - SB,,1,196052,81388,1,1
601,150.0.1,1921557,Finch GO Bus Terminal - SB,,1,196048,81388,1,1
601,150.0.1,1921558,Finch GO Bus Terminal - SB,,1,196050,81388,1,1
601,150.0.1,1921559,Finch GO Bus Terminal - SB,,1,196054,81388,1,2
601,150.0.1,1921560,Finch GO Bus Terminal - SB,,1,196073,81388,1,2
601,150.0.1,1921561,Finch GO Bus Terminal - SB,,1,196053,81388,1,2
601,150.0.1,1921562,Finch GO Bus Terminal - SB,,1,196070,81388,1,2
601,150.0.1,1921563,Finch GO Bus Terminal - SB,,1,196072,81388,1,2
601,150.0.1,1921564,Finch GO Bus Terminal - SB,,1,196067,81388,1,2
601,150.0.1,1921565,Finch GO Bus Terminal - SB,,1,196055,81388,1,2
601,150.0.1,1921566,Finch GO Bus Terminal - SB,,1,196071,81388,1,2
601,150.0.1,1921567,Finch GO Bus Terminal - SB,,1,196065,81388,1,2
601,150.0.1,1921568,Finch GO Bus Terminal - SB,,1,196056,81388,1,2
601,150.0.1,1921569,Finch GO Bus Terminal - SB,,1,196076,81388,1,2
601,150.0.1,1921570,Finch GO Bus Terminal - SB,,1,196075,81388,1,2
601,150.0.1,1921571,Finch GO Bus Terminal - SB,,1,196062,81388,1,1
601,150.0.1,1921572,Finch GO Bus Terminal - SB,,1,196069,81388,1,1
601,150.0.1,1921573,Finch GO Bus Terminal - SB,,1,196074,81388,1,1
601,150.0.1,1921574,Finch GO Bus Terminal - SB,,1,196048,81388,1,1
601,150.0.1,1921575,Finch GO Bus Terminal - SB,,1,196050,81388,1,1
601,150.0.1,1921576,Finch GO Bus Terminal - SB,,1,196054,81388,1,1
601,150.0.1,1921577,Finch GO Bus Terminal - SB,,1,196053,81388,1,1
601,150.0.1,1921578,Finch GO Bus Terminal - SB,,1,196070,81388,1,1
601,150.0.1,1921579,Finch GO Bus Terminal - SB,,1,196067,81388,1,1
601,150.0.1,1921580,Finch GO Bus Terminal - SB,,1,196055,81388,1,1
601,150.0.1,1921581,Finch GO Bus Terminal - SB,,1,196065,81388,1,1
601,150.0.1,1921582,Finch GO Bus Terminal - SB,,1,196056,81388,1,1
601,150.0.1,1921583,Finch GO Bus Terminal - SB,,1,196064,81388,1,1
601,150.0.1,1921584,Finch GO Bus Terminal - SB,,1,196062,81388,1,1
601,150.0.1,1921585,Finch GO Bus Terminal - SB,,1,196061,81388,1,1
601,150.0.1,1921586,Finch GO Bus Terminal - SB,,1,196051,81388,1,1
601,150.0.1,1921587,Finch GO Bus Terminal - SB,,1,196050,81388,1,1
601,150.0.1,1921588,Finch GO Bus Terminal - SB,,1,196054,81388,1,1
601,150.0.1,1921589,Finch GO Bus Terminal - SB,,1,196053,81388,1,1
601,150.0.1,1921590,Finch GO Bus Terminal - SB,,1,196070,81388,1,1
601,150.0.1,1921591,Finch GO Bus Terminal - SB,,1,196067,81388,1,1
601,150.0.1,1921592,Finch GO Bus Terminal - SB,,1,196055,81388,1,1
601,150.0.1,1921593,Finch GO Bus Terminal - SB,,1,196066,81388,1,1
601,150.0.1,1921594,Finch GO Bus Terminal - SB,,1,196065,81388,1,1
601,150.0.1,1921595,Finch GO Bus Terminal - SB,,1,196056,81388,1,1
601,150.0.1,1921596,Finch GO Bus Terminal - SB,,1,196064,81388,1,1
601,150.0.1,1921597,Finch GO Bus Terminal - SB,,1,196063,81388,1,2
601,150.0.1,1921598,Finch GO Bus Terminal - SB,,1,196062,81388,1,2
601,150.0.1,1921599,Finch GO Bus Terminal - SB,,1,196061,81388,1,2
601,150.0.1,1921600,Finch GO Bus Terminal - SB,,1,196060,81388,1,2
601,150.0.1,1921601,Finch GO Bus Terminal - SB,,1,196051,81388,1,2
601,150.0.1,1921602,Finch GO Bus Terminal - SB,,1,196069,81388,1,2
601,150.0.1,1921603,Finch GO Bus Terminal - SB,,1,196054,81388,1,2
601,150.0.1,1921604,Finch GO Bus Terminal - SB,,1,196053,81388,1,2
601,150.0.1,1921605,Finch GO Bus Terminal - SB,,1,196052,81388,1,2
601,150.0.1,1921606,Finch GO Bus Terminal - SB,,1,196068,81388,1,2
601,150.0.1,1921607,Finch GO Bus Terminal - SB,,1,196055,81388,1,2
601,150.0.1,1921608,Finch GO Bus Terminal - SB,,1,196066,81388,1,2
601,150.0.1,1921609,Finch GO Bus Terminal - SB,,1,196065,81388,1,2
601,150.0.1,1921610,Finch GO Bus Terminal - SB,,1,196056,81388,1,2
601,150.0.1,1921611,Finch GO Bus Terminal - SB,,1,196064,81388,1,2
601,150.0.1,1921612,Finch GO Bus Terminal - SB,,1,196063,81388,1,1
601,150.0.1,1921613,Finch GO Bus Terminal - SB,,1,196062,81388,1,1
601,150.0.1,1921614,Finch GO Bus Terminal - SB,,1,196061,81388,1,1
601,150.0.1,1921615,Finch GO Bus Terminal - SB,,1,196060,81388,1,1
601,150.0.1,1921616,Finch GO Bus Terminal - SB,,1,196051,81388,1,1
601,150.0.1,1921617,Finch GO Bus Terminal - SB,,1,196059,81388,1,1
601,150.0.1,1921618,Finch GO Bus Terminal - SB,,1,196050,81388,1,1
601,150.0.1,1921619,Finch GO Bus Terminal - SB,,1,196049,81388,1,1
601,150.0.1,1921620,Finch GO Bus Terminal - SB,,1,196109,81388,1,1
601,150.0.1,1921621,Finch GO Bus Terminal - SB,,1,196055,81388,1,1
601,150.0.1,1921622,Finch GO Bus Terminal - SB,,1,196110,81388,1,1
601,150.0.1,1921623,Finch GO Bus Terminal - SB,,1,196108,81388,1,1
601,150.0.1,1921624,Finch GO Bus Terminal - SB,,1,196053,81388,1,1
601,150.0.1,1921625,Finch GO Bus Terminal - SB,,1,196052,81388,1,1
601,150.0.1,1921626,Finch GO Bus Terminal - SB,,1,196051,81388,1,1
601,150.0.1,1921627,Finch GO Bus Terminal - SB,,1,196050,81388,1,1
601,150.0.1,1921628,Finch GO Bus Terminal - SB,,1,196049,81388,1,1
601,150.0.1,1921629,Finch GO Bus Terminal - SB,,1,196109,81388,1,1
601,150.0.1,1921630,Finch GO Bus Terminal - SB,,1,196110,81388,1,1
601,150.0.1,1921631,Finch GO Bus Terminal - SB,,1,196108,81388,1,1
601,150.0.1,1921632,Finch GO Bus Terminal - SB,,1,196053,81388,1,1
60102,150.0.1,1921633,Bernard Terminal - NB,,0,196065,81389,1,1
60102,150.0.1,1921634,Bernard Terminal - NB,,0,196080,81389,1,1
60102,150.0.1,1921635,Bernard Terminal - NB,,0,196061,81389,1,1
60102,150.0.1,1921636,Bernard Terminal - NB,,0,196062,81389,1,1
60102,150.0.1,1921637,Bernard Terminal - NB,,0,196069,81389,1,1
60102,150.0.1,1921638,Bernard Terminal - NB,,0,196057,81389,1,1
60102,150.0.1,1921639,Bernard Terminal - NB,,0,196047,81389,1,1
60102,150.0.1,1921640,Bernard Terminal - NB,,0,196064,81389,1,1
60102,150.0.1,1921641,Bernard Terminal - NB,,0,196058,81389,1,2
60102,150.0.1,1921642,Bernard Terminal - NB,,0,196080,81389,1,2
60102,150.0.1,1921643,Bernard Terminal - NB,,0,196061,81389,1,2
60102,150.0.1,1921644,Bernard Terminal - NB,,0,196049,81389,1,2
60102,150.0.1,1921645,Bernard Terminal - NB,,0,196051,81389,1,2
60102,150.0.1,1921646,Bernard Terminal - NB,,0,196052,81389,1,2
60102,150.0.1,1921647,Bernard Terminal - NB,,0,196079,81389,1,2
60102,150.0.1,1921648,Bernard Terminal - NB,,0,196057,81389,1,2
60102,150.0.1,1921649,Bernard Terminal - NB,,0,196047,81389,1,2
60102,150.0.1,1921650,Bernard Terminal - NB,,0,196064,81389,1,2
60102,150.0.1,1921651,Bernard Terminal - NB,,0,196058,81389,1,2
60102,150.0.1,1921652,Bernard Terminal - NB,,0,196080,81389,1,2
60102,150.0.1,1921653,Bernard Terminal - NB,,0,196061,81389,1,1
60102,150.0.1,1921654,Bernard Terminal - NB,,0,196049,81389,1,1
60102,150.0.1,1921655,Bernard Terminal - NB,,0,196051,81389,1,1
60102,150.0.1,1921656,Bernard Terminal - NB,,0,196052,81389,1,1
60102,150.0.1,1921657,Bernard Terminal - NB,,0,196079,81389,1,1
60102,150.0.1,1921658,Bernard Terminal - NB,,0,196057,81389,1,1
60102,150.0.1,1921659,Bernard Terminal - NB,,0,196047,81389,1,1
60102,150.0.1,1921660,Bernard Terminal - NB,,0,196058,81389,1,1
60102,150.0.1,1921661,Bernard Terminal - NB,,0,196069,81389,1,1
60102,150.0.1,1921662,Bernard Terminal - NB,,0,196049,81389,1,1
60102,150.0.1,1921663,Bernard Terminal - NB,,0,196048,81389,1,1
60102,150.0.1,1921664,Bernard Terminal - NB,,0,196052,81389,1,1
60102,150.0.1,1921665,Bernard Terminal - NB,,0,196057,81389,1,1
60102,150.0.1,1921666,Bernard Terminal - NB,,0,196047,81389,1,1
60102,150.0.1,1921667,Bernard Terminal - NB,,0,196058,81389,1,1
60102,150.0.1,1921668,Bernard Terminal - NB,,0,196069,81389,1,1
60102,150.0.1,1921669,Bernard Terminal - NB,,0,196049,81389,1,1
60102,150.0.1,1921670,Bernard Terminal - NB,,0,196109,81389,1,1
60102,150.0.1,1921671,Bernard Terminal - NB,,0,196052,81389,1,1
60102,150.0.1,1921672,Bernard Terminal - NB,,0,196057,81389,1,1
60102,150.0.1,1921673,Bernard Terminal - NB,,0,196110,81389,1,1
60102,150.0.1,1921674,Bernard Terminal - NB,,0,196058,81389,1,1
60102,150.0.1,1921675,Bernard Terminal - NB,,0,196050,81389,1,1
60102,150.0.1,1921676,Bernard Terminal - NB,,0,196049,81389,1,1
60102,150.0.1,1921677,Bernard Terminal - NB,,0,196109,81389,1,1
60102,150.0.1,1921678,Bernard Terminal - NB,,0,196078,81389,1,1
60102,150.0.1,1921679,Bernard Terminal - NB,,0,196070,81389,1,2
60102,150.0.1,1921680,Bernard Terminal - NB,,0,196057,81389,1,2
60102,150.0.1,1921681,Bernard Terminal - NB,,0,196110,81389,1,2
60102,150.0.1,1921682,Bernard Terminal - NB,,0,196059,81389,1,2
60102,150.0.1,1921683,Bernard Terminal - NB,,0,196058,81389,1,2
60102,150.0.1,1921684,Bernard Terminal - NB,,0,196050,81389,1,2
60102,150.0.1,1921685,Bernard Terminal - NB,,0,196049,81389,1,2
60102,150.0.1,1921686,Bernard Terminal - NB,,0,196109,81389,1,2
60102,150.0.1,1921687,Bernard Terminal - NB,,0,196078,81389,1,2
60102,150.0.1,1921688,Bernard Terminal - NB,,0,196070,81389,1,2
60102,150.0.1,1921689,Bernard Terminal - NB,,0,196057,81389,1,2
60102,150.0.1,1921690,Bernard Terminal - NB,,0,196110,81389,1,2
60102,150.0.1,1921691,Bernard Terminal - NB,,0,196077,81389,1,2
60102,150.0.1,1921692,Bernard Terminal - NB,,0,196069,81389,1,2
60102,150.0.1,1921693,Bernard Terminal - NB,,0,196108,81389,1,2
60102,150.0.1,1921694,Bernard Terminal - NB,,0,196053,81389,1,1
60102,150.0.1,1921695,Bernard Terminal - NB,,0,196052,81389,1,1
60102,150.0.1,1921696,Bernard Terminal - NB,,0,196078,81389,1,1
60102,150.0.1,1921697,Bernard Terminal - NB,,0,196066,81389,1,1
60102,150.0.1,1921698,Bernard Terminal - NB,,0,196065,81389,1,1
60102,150.0.1,1921699,Bernard Terminal - NB,,0,196077,81389,1,1
60102,150.0.1,1921700,Bernard Terminal - NB,,0,196069,81389,1,1
60102,150.0.1,1921701,Bernard Terminal - NB,,0,196062,81389,1,1
60102,150.0.1,1921702,Bernard Terminal - NB,,0,196061,81389,1,1
60102,150.0.1,1921703,Finch GO Bus Terminal - SB,,1,196061,81390,1,1
60102,150.0.1,1921704,Finch GO Bus Terminal - SB,,1,196062,81390,1,1
60102,150.0.1,1921705,Finch GO Bus Terminal - SB,,1,196069,81390,1,1
60102,150.0.1,1921706,Finch GO Bus Terminal - SB,,1,196067,81390,1,1
60102,150.0.1,1921707,Finch GO Bus Terminal - SB,,1,196047,81390,1,1
60102,150.0.1,1921708,Finch GO Bus Terminal - SB,,1,196065,81390,1,1
60102,150.0.1,1921709,Finch GO Bus Terminal - SB,,1,196080,81390,1,1
60102,150.0.1,1921710,Finch GO Bus Terminal - SB,,1,196061,81390,1,1
60102,150.0.1,1921711,Finch GO Bus Terminal - SB,,1,196062,81390,1,1
60102,150.0.1,1921712,Finch GO Bus Terminal - SB,,1,196069,81390,1,2
60102,150.0.1,1921713,Finch GO Bus Terminal - SB,,1,196074,81390,1,2
60102,150.0.1,1921714,Finch GO Bus Terminal - SB,,1,196057,81390,1,2
60102,150.0.1,1921715,Finch GO Bus Terminal - SB,,1,196047,81390,1,2
60102,150.0.1,1921716,Finch GO Bus Terminal - SB,,1,196064,81390,1,2
60102,150.0.1,1921717,Finch GO Bus Terminal - SB,,1,196058,81390,1,2
60102,150.0.1,1921718,Finch GO Bus Terminal - SB,,1,196080,81390,1,2
60102,150.0.1,1921719,Finch GO Bus Terminal - SB,,1,196061,81390,1,2
60102,150.0.1,1921720,Finch GO Bus Terminal - SB,,1,196049,81390,1,2
60102,150.0.1,1921721,Finch GO Bus Terminal - SB,,1,196051,81390,1,2
60102,150.0.1,1921722,Finch GO Bus Terminal - SB,,1,196052,81390,1,2
60102,150.0.1,1921723,Finch GO Bus Terminal - SB,,1,196079,81390,1,2
60102,150.0.1,1921724,Finch GO Bus Terminal - SB,,1,196057,81390,1,1
60102,150.0.1,1921725,Finch GO Bus Terminal - SB,,1,196047,81390,1,1
60102,150.0.1,1921726,Finch GO Bus Terminal - SB,,1,196064,81390,1,1
60102,150.0.1,1921727,Finch GO Bus Terminal - SB,,1,196058,81390,1,1
60102,150.0.1,1921728,Finch GO Bus Terminal - SB,,1,196080,81390,1,1
60102,150.0.1,1921729,Finch GO Bus Terminal - SB,,1,196061,81390,1,1
60102,150.0.1,1921730,Finch GO Bus Terminal - SB,,1,196049,81390,1,1
60102,150.0.1,1921731,Finch GO Bus Terminal - SB,,1,196051,81390,1,1
60102,150.0.1,1921732,Finch GO Bus Terminal - SB,,1,196052,81390,1,1
60102,150.0.1,1921733,Finch GO Bus Terminal - SB,,1,196057,81390,1,1
60102,150.0.1,1921734,Finch GO Bus Terminal - SB,,1,196047,81390,1,1
60102,150.0.1,1921735,Finch GO Bus Terminal - SB,,1,196058,81390,1,1
60102,150.0.1,1921736,Finch GO Bus Terminal - SB,,1,196069,81390,1,1
60102,150.0.1,1921737,Finch GO Bus Terminal - SB,,1,196049,81390,1,1
60102,150.0.1,1921738,Finch GO Bus Terminal - SB,,1,196048,81390,1,1
60102,150.0.1,1921739,Finch GO Bus Terminal - SB,,1,196052,81390,1,1
60102,150.0.1,1921740,Finch GO Bus Terminal - SB,,1,196057,81390,1,1
60102,150.0.1,1921741,Finch GO Bus Terminal - SB,,1,196047,81390,1,1
60102,150.0.1,1921742,Finch GO Bus Terminal - SB,,1,196058,81390,1,1
60102,150.0.1,1921743,Finch GO Bus Terminal - SB,,1,196069,81390,1,1
60102,150.0.1,1921744,Finch GO Bus Terminal - SB,,1,196049,81390,1,1
60102,150.0.1,1921745,Finch GO Bus Terminal - SB,,1,196109,81390,1,1
60102,150.0.1,1921746,Finch GO Bus Terminal - SB,,1,196052,81390,1,1
60102,150.0.1,1921747,Finch GO Bus Terminal - SB,,1,196057,81390,1,1
60102,150.0.1,1921748,Finch GO Bus Terminal - SB,,1,196110,81390,1,1
60102,150.0.1,1921749,Finch GO Bus Terminal - SB,,1,196059,81390,1,1
60102,150.0.1,1921750,Finch GO Bus Terminal - SB,,1,196058,81390,1,2
60102,150.0.1,1921751,Finch GO Bus Terminal - SB,,1,196050,81390,1,2
60102,150.0.1,1921752,Finch GO Bus Terminal - SB,,1,196049,81390,1,2
60102,150.0.1,1921753,Finch GO Bus Terminal - SB,,1,196109,81390,1,2
60102,150.0.1,1921754,Finch GO Bus Terminal - SB,,1,196078,81390,1,2
60102,150.0.1,1921755,Finch GO Bus Terminal - SB,,1,196070,81390,1,2
60102,150.0.1,1921756,Finch GO Bus Terminal - SB,,1,196057,81390,1,2
60102,150.0.1,1921757,Finch GO Bus Terminal - SB,,1,196110,81390,1,2
60102,150.0.1,1921758,Finch GO Bus Terminal - SB,,1,196059,81390,1,2
60102,150.0.1,1921759,Finch GO Bus Terminal - SB,,1,196058,81390,1,2
60102,150.0.1,1921760,Finch GO Bus Terminal - SB,,1,196050,81390,1,2
60102,150.0.1,1921761,Finch GO Bus Terminal - SB,,1,196049,81390,1,2
60102,150.0.1,1921762,Finch GO Bus Terminal - SB,,1,196109,81390,1,2
60102,150.0.1,1921763,Finch GO Bus Terminal - SB,,1,196078,81390,1,2
60102,150.0.1,1921764,Finch GO Bus Terminal - SB,,1,196070,81390,1,2
60102,150.0.1,1921765,Finch GO Bus Terminal - SB,,1,196057,81390,1,1
60102,150.0.1,1921766,Finch GO Bus Terminal - SB,,1,196110,81390,1,1
60102,150.0.1,1921767,Finch GO Bus Terminal - SB,,1,196077,81390,1,1
60102,150.0.1,1921768,Finch GO Bus Terminal - SB,,1,196069,81390,1,1
60102,150.0.1,1921769,Finch GO Bus Terminal - SB,,1,196108,81390,1,1
60102,150.0.1,1921770,Finch GO Bus Terminal - SB,,1,196053,81390,1,1
60102,150.0.1,1921771,Finch GO Bus Terminal - SB,,1,196052,81390,1,1
60102,150.0.1,1921772,Finch GO Bus Terminal - SB,,1,196078,81390,1,1
603,150.0.1,1921773,Cornell Bus Terminal via Highway 7 - EB,,0,196087,81391,1,1
603,150.0.1,1921774,Cornell Bus Terminal via Highway 7 - EB,,0,196088,81391,1,1
603,150.0.1,1921775,Cornell Bus Terminal via Highway 7 - EB,,0,196095,81391,1,1
603,150.0.1,1921776,Cornell Bus Terminal via Highway 7 - EB,,0,196082,81391,1,1
603,150.0.1,1921777,Cornell Bus Terminal via Highway 7 - EB,,0,196093,81391,1,1
603,150.0.1,1921778,Cornell Bus Terminal via Highway 7 - EB,,0,196092,81391,1,1
603,150.0.1,1921779,Cornell Bus Terminal via Highway 7 - EB,,0,196088,81391,1,1
603,150.0.1,1921780,Cornell Bus Terminal via Highway 7 - EB,,0,196085,81391,1,2
603,150.0.1,1921781,Cornell Bus Terminal via Highway 7 - EB,,0,196091,81391,1,2
603,150.0.1,1921782,Cornell Bus Terminal via Highway 7 - EB,,0,196089,81391,1,2
603,150.0.1,1921783,Cornell Bus Terminal via Highway 7 - EB,,0,196093,81391,1,2
603,150.0.1,1921784,Cornell Bus Terminal via Highway 7 - EB,,0,196092,81391,1,2
603,150.0.1,1921785,Cornell Bus Terminal via Highway 7 - EB,,0,196088,81391,1,2
603,150.0.1,1921786,Cornell Bus Terminal via Highway 7 - EB,,0,196090,81391,1,2
603,150.0.1,1921787,Cornell Bus Terminal via Highway 7 - EB,,0,196094,81391,1,1
603,150.0.1,1921788,Cornell Bus Terminal via Highway 7 - EB,,0,196086,81391,1,1
603,150.0.1,1921789,Cornell Bus Terminal via Highway 7 - EB,,0,196082,81391,1,1
603,150.0.1,1921790,Cornell Bus Terminal via Highway 7 - EB,,0,196093,81391,1,1
603,150.0.1,1921791,Cornell Bus Terminal via Highway 7 - EB,,0,196092,81391,1,1
603,150.0.1,1921792,Cornell Bus Terminal via Highway 7 - EB,,0,196087,81391,1,1
603,150.0.1,1921793,Cornell Bus Terminal via Highway 7 - EB,,0,196101,81391,1,1
603,150.0.1,1921794,Cornell Bus Terminal via Highway 7 - EB,,0,196091,81391,1,1
603,150.0.1,1921795,Cornell Bus Terminal via Highway 7 - EB,,0,196089,81391,1,1
